"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties"
"CHEMBL3109611";"";"0";"377.88";"1";"5.73";"18";"COc1ncccc1C(Nc1ccc(Cl)cc1)c1c(C)[nH]c2ccccc12";"IC50";"'='";"14200.0";"nM";"4.85";"";"";"UO_0000065";"12.83";"0.25";"-0.88";"9.71";"False";"CHEMBL3111315";"Inhibition of LG190178-induced VDR-LBD (unknown origin)-SRC2-3 interaction after 2 hrs by fluorescence polarization assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1977";"Vitamin D receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3108705";"1";"Scientific Literature";"ACS Med. Chem. Lett.";"2014";"None";""
"CHEMBL3109610";"";"0";"347.85";"1";"5.73";"17";"Cc1[nH]c2ccccc2c1C(Nc1ccc(Cl)cc1)c1ccncc1";"IC50";"'='";"51500.0";"nM";"4.29";"";"";"UO_0000065";"12.33";"0.23";"-1.44";"10.53";"False";"CHEMBL3111315";"Inhibition of LG190178-induced VDR-LBD (unknown origin)-SRC2-3 interaction after 2 hrs by fluorescence polarization assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1977";"Vitamin D receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3108705";"1";"Scientific Literature";"ACS Med. Chem. Lett.";"2014";"None";""
"CHEMBL3109604";"";"0";"410.44";"1";"6.71";"PS121912";"COc1ccc(C(Nc2ccc(C(F)(F)F)cc2)c2c(C)[nH]c3ccccc23)cc1";"IC50";"'='";"12400.0";"nM";"4.91";"";"";"UO_0000065";"11.95";"0.22";"-1.80";"13.24";"False";"CHEMBL3111315";"Inhibition of LG190178-induced VDR-LBD (unknown origin)-SRC2-3 interaction after 2 hrs by fluorescence polarization assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1977";"Vitamin D receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3108705";"1";"Scientific Literature";"ACS Med. Chem. Lett.";"2014";"None";""
"CHEMBL3109597";"";"0";"456.46";"1";"6.59";"3";"COc1ccc(NC(c2ccc(OC(F)(F)F)cc2)c2c(C)[nH]c3ccccc23)cc1OC";"IC50";"'='";"22800.0";"nM";"4.64";"";"";"UO_0000065";"10.17";"0.19";"-1.95";"8.36";"False";"CHEMBL3111315";"Inhibition of LG190178-induced VDR-LBD (unknown origin)-SRC2-3 interaction after 2 hrs by fluorescence polarization assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1977";"Vitamin D receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3108705";"1";"Scientific Literature";"ACS Med. Chem. Lett.";"2014";"None";""
"CHEMBL3263870";"";"0";"518.78";"2";"6.73";"4a";"C=C1[C@H](O)CC(=C/C=C2\CCC[C@@]3(C)[C@H]2CC[C@@H]3[C@H](C)CC#C[C@H](O)C23CC4CC(CC(C4)C2)C3)C[C@H]1O";"IC50";"'='";"12.0";"nM";"7.92";"";"";"UO_0000065";"15.27";"0.28";"1.19";"13.05";"False";"CHEMBL3270480";"Displacement of [3H]-1,25(OH)2D3 from GST-fused human VDR-LBD expressed in Escherichia coli BL21";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1977";"Vitamin D receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3259615";"1";"Scientific Literature";"J. Med. Chem.";"2014";"None";""
"CHEMBL1076733";"";"0";"547.78";"2";"5.75";"DLAM-2P";"C=C1/C(=C\C=C2/CCC[C@@]3(C)[C@H]2CC[C@@H]3[C@H](C)C[C@H]2C[C@@](C)(O)C(=O)N2CCc2ccccc2)C[C@@H](O)C[C@@H]1O";"IC50";"'='";"220.0";"nM";"6.66";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL1100144";"Antagonist activity at human recombinant VDR LBD expressed in HEK293 cells assessed as inhibition of 3 nM 1,25-(OH)2D3-induced transcriptional activation after 16 to 18 hrs by GAL4-dependent luciferase reporter gene assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1977";"Vitamin D receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1154969";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2010";"CHEMBL3307715";""
"CHEMBL258818";"LITHOGLYCOCHOLATE";"0";"433.63";"0";"4.62";"GLCA";"C[C@H](CCC(=O)NCC(=O)O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C";"IC50";"'='";"40100.0";"nM";"4.40";"";"";"UO_0000065";"10.14";"0.19";"-0.22";"5.08";"False";"CHEMBL3766234";"Antagonist activity against VDR-LBD (unknown origin) expressed in Escherichia coli assessed as inhibition of VDR agonist LG190178-induced SRC2-3 coactivator peptide recruitment after 30 mins by fluorescence polarization assay";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1977";"Vitamin D receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3763103";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2016";"None";""
"CHEMBL384020";"";"0";"454.65";"1";"5.52";"72a";"C=C1C(=O)O[C@@H](C[C@@H](C)[C@H]2CC[C@H]3/C(=C/C=C4/C[C@@H](O)[C@H](C)[C@H](O)C4=C)CCC[C@@]32C)[C@H]1C";"IC50";"'='";"6.8";"nM";"8.17";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL910037";"Antagonist activity against 1-alpha,25-dihydroxy vitamin D3-induced HL60 cell differentiation by NBT reduction method";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HL-60";"None";"";"";"";"CHEMBL1977";"Vitamin D receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1137357";"1";"Scientific Literature";"J. Med. Chem.";"2006";"CHEMBL3307654";""
"CHEMBL215306";"";"0";"526.76";"2";"6.05";"89b";"C=C1/C(=C\C=C2/CCC[C@@]3(C)[C@H]2CC[C@@H]3[C@H](C)C[C@H]2OC(=O)C(=C)[C@H]2CCC)C[C@@H](O)[C@H](CCCO)[C@@H]1O";"IC50";"'='";"6.3";"nM";"8.20";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL910037";"Antagonist activity against 1-alpha,25-dihydroxy vitamin D3-induced HL60 cell differentiation by NBT reduction method";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HL-60";"None";"";"";"";"CHEMBL1977";"Vitamin D receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1137357";"1";"Scientific Literature";"J. Med. Chem.";"2006";"CHEMBL3307654";""
"CHEMBL217558";"";"0";"540.79";"2";"6.44";"90b";"C=C1/C(=C\C=C2/CCC[C@@]3(C)[C@H]2CC[C@@H]3[C@H](C)C[C@H]2OC(=O)C(=C)[C@H]2CCCC)C[C@@H](O)[C@H](CCCO)[C@@H]1O";"IC50";"'='";"8.8";"nM";"8.06";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL910037";"Antagonist activity against 1-alpha,25-dihydroxy vitamin D3-induced HL60 cell differentiation by NBT reduction method";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HL-60";"None";"";"";"";"CHEMBL1977";"Vitamin D receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1137357";"1";"Scientific Literature";"J. Med. Chem.";"2006";"CHEMBL3307654";""
"CHEMBL4288947";"";"0";"473.73";"1";"5.69";"19a";"CCN(CC)CCNC(=O)c1ccc(C(CC)(CC)c2ccc(OCSC)c(C)c2)n1CC";"IC50";"'='";"89.1";"nM";"7.05";"";"";"UO_0000065";"14.88";"0.29";"1.36";"15.16";"False";"CHEMBL4275701";"Displacement of fluormone VDR red from human full-length VDR after 4 hrs by fluorescence polarization assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1977";"Vitamin D receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4270638";"1";"Scientific Literature";"Eur J Med Chem";"2018";"None";""
"CHEMBL3763659";"";"0";"552.71";"1";"3.42";"LCA Gluc I";"C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O[C@@H]5O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]5O)CC[C@]4(C)[C@H]3CC[C@@]21C";"IC50";"'>'";"150000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"False";"CHEMBL3766237";"Antagonist activity against VP16 tagged-VDR-LBD (unknown origin) expressed in HEK293T cells assessed as inhibition of 1,25-dihydroxyvitamin D3-induced SRC1 coactivator peptide recruitment after 16 hrs by luciferase reporter gene based two hybrid assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK-293T";"None";"";"";"";"CHEMBL1977";"Vitamin D receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3763103";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2016";"CHEMBL3706569";""
"CHEMBL499517";"";"0";"621.86";"2";"6.16";"7a";"C=C1/C(=C\C=C2/CCC[C@@]3(C)[C@H]2CC[C@@H]3[C@H](C)C[C@H]2C[C@](C)(O)C(=O)N2CCCc2cc(OC)cc(OC)c2)C[C@@H](O)C[C@@H]1O";"IC50";"'='";"780.0";"nM";"6.11";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL997843";"Antagonist activity at VDR in human HL60 cells assessed as effect on 1,25-(OH)2-D3-induced cell differentiation by NBT assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HL-60";"None";"";"";"";"CHEMBL1977";"Vitamin D receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1155889";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2008";"CHEMBL3307654";""
"CHEMBL380353";"";"0";"575.83";"2";"6.53";"9b";"C=C1/C(=C\C=C2/CCC[C@@]3(C)C2CC[C@@H]3[C@H](C)C[C@@H]2C[C@@](C)(O)C(=O)N2CCCCc2ccccc2)C[C@@H](O)C[C@@H]1O";"IC50";"";"";"";"";"";"Not Active";"";"";"";"";"";"False";"CHEMBL861017";"Antagonist activity assessed by differentiation of 1,25-D3-induced HL60 cells";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HL-60";"None";"";"";"";"CHEMBL1977";"Vitamin D receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1146092";"1";"Scientific Literature";"J. Med. Chem.";"2006";"CHEMBL3307654";""
"CHEMBL382770";"";"0";"561.81";"2";"6.14";"8d";"C=C1/C(=C\C=C2/CCC[C@@]3(C)C2CC[C@@H]3[C@H](C)C[C@@H]2C[C@](C)(O)C(=O)N2CCCc2ccccc2)C[C@@H](O)C[C@@H]1O";"IC50";"";"";"";"";"";"Not Active";"";"";"";"";"";"False";"CHEMBL861017";"Antagonist activity assessed by differentiation of 1,25-D3-induced HL60 cells";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HL-60";"None";"";"";"";"CHEMBL1977";"Vitamin D receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1146092";"1";"Scientific Literature";"J. Med. Chem.";"2006";"CHEMBL3307654";""
"CHEMBL1478";"LITHOCHOLIC ACID";"0";"376.58";"1";"5.51";"LCA";"C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C";"IC50";"'='";"13600.0";"nM";"4.87";"";"";"UO_0000065";"12.92";"0.25";"-0.64";"8.46";"False";"CHEMBL3766234";"Antagonist activity against VDR-LBD (unknown origin) expressed in Escherichia coli assessed as inhibition of VDR agonist LG190178-induced SRC2-3 coactivator peptide recruitment after 30 mins by fluorescence polarization assay";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1977";"Vitamin D receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3763103";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2016";"None";""
"CHEMBL3109608";"";"0";"388.94";"1";"6.63";"15";"Cc1ccc(CNC(c2ccccc2Cl)c2c(C)[nH]c3cc(C)ccc23)cc1";"IC50";"'='";"3400.0";"nM";"5.47";"";"";"UO_0000065";"14.06";"0.27";"-1.16";"19.66";"False";"CHEMBL3111314";"Inhibition of 1,25(OH)2D3-induced VDR (unknown origin)-mediated CYP24A1 transcription expressed in HEK293T cells after 16 hrs by luciferase reporter gene assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK-293T";"None";"";"";"";"CHEMBL1977";"Vitamin D receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3108705";"1";"Scientific Literature";"ACS Med. Chem. Lett.";"2014";"CHEMBL3706569";""
"CHEMBL3264168";"";"0";"486.78";"1";"7.51";"9a";"C=C1[C@H](O)CC(=C/C=C2\CCC[C@@]3(C)[C@H]2CC[C@@H]3[C@H](C)[C@H](CCCC)CC(O)(CC)CC)C[C@H]1O";"IC50";"'='";"1.79";"nM";"8.75";"";"";"UO_0000065";"17.97";"0.34";"1.24";"14.41";"False";"CHEMBL3267968";"Displacement of [3H]-1-alpha,25-dihydroxyvitamin D3 from N-terminal GST-tagged human recombinant VDR LBD expressed in Escherichia coli Rosetta2 (DE3) after 16 hrs";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1977";"Vitamin D receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3259623";"1";"Scientific Literature";"J. Med. Chem.";"2014";"None";""
"CHEMBL605525";"DP001";"2";"416.65";"1";"5.70";"5";"C=C1[C@H](O)CC(=C/C=C2\CCC[C@@]3(C)[C@H]2CC[C@@H]3[C@@H](C)CCCC(C)(C)O)C[C@H]1O";"IC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"False";"CHEMBL858933";"Inhibition of transactivation of human VDR in COS7 cells";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"COS-7";"None";"";"";"";"CHEMBL1977";"Vitamin D receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1149414";"1";"Scientific Literature";"J. Med. Chem.";"2006";"CHEMBL3307648";""
"CHEMBL410893";"";"0";"374.57";"1";"5.72";"9";"C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C";"IC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"False";"CHEMBL859065";"Antagonistic activity against human VDR in presence of 1,25(OH)2D3";"F";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1977";"Vitamin D receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1149414";"1";"Scientific Literature";"J. Med. Chem.";"2006";"None";""
"CHEMBL205596";"CHOLIC ACID";"4";"408.58";"0";"3.45";"CA";"C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@H]3[C@H](C[C@H](O)[C@@]21C)[C@@]1(C)CC[C@@H](O)C[C@H]1C[C@H]3O";"IC50";"'>'";"150000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"False";"CHEMBL3766237";"Antagonist activity against VP16 tagged-VDR-LBD (unknown origin) expressed in HEK293T cells assessed as inhibition of 1,25-dihydroxyvitamin D3-induced SRC1 coactivator peptide recruitment after 16 hrs by luciferase reporter gene based two hybrid assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK-293T";"None";"";"";"";"CHEMBL1977";"Vitamin D receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3763103";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2016";"CHEMBL3706569";""
"CHEMBL408701";"TAUROLITHOCHOLIC ACID";"3";"483.72";"0";"4.43";"TLCA";"C[C@H](CCC(=O)NCCS(=O)(=O)O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C";"IC50";"'>'";"50000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL3766237";"Antagonist activity against VP16 tagged-VDR-LBD (unknown origin) expressed in HEK293T cells assessed as inhibition of 1,25-dihydroxyvitamin D3-induced SRC1 coactivator peptide recruitment after 16 hrs by luciferase reporter gene based two hybrid assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK-293T";"None";"";"";"";"CHEMBL1977";"Vitamin D receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3763103";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2016";"CHEMBL3706569";""
"CHEMBL3747730";"";"0";"527.79";"2";"6.17";"5f";"CCN(CC)CCCNC(=O)c1ccc(C(CC)(CC)c2ccc(OCC(O)C(C)(C)C)c(C)c2)n1CC";"IC50";"'='";"71.06";"nM";"7.15";"";"";"UO_0000065";"13.54";"0.26";"0.98";"10.71";"False";"CHEMBL3749446";"Binding affinity to vitamin D3 receptor (unknown origin) after 4 hrs using fluormone VDR red by polar screen VDR competitor assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1977";"Vitamin D receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3745704";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2016";"None";""
"CHEMBL3747184";"";"0";"457.66";"0";"4.40";"5k";"CCn1c(C(=O)NCCN)ccc1C(CC)(CC)c1ccc(OCC(O)C(C)(C)C)c(C)c1";"IC50";"'='";"194.3";"nM";"6.71";"";"";"UO_0000065";"14.66";"0.28";"2.31";"7.50";"False";"CHEMBL3749446";"Binding affinity to vitamin D3 receptor (unknown origin) after 4 hrs using fluormone VDR red by polar screen VDR competitor assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1977";"Vitamin D receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3745704";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2016";"None";""
