"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties"
"CHEMBL3335537";"";"0";"321.42";"0";"3.40";"(R)-1";"c1ccc(CC[C@@H]2CN(Cc3nc4ccccc4[nH]3)CCO2)cc1";"IC50";"'>'";"30000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL3383665";"Inhibition of human CYP2C9 by electrospray ionization";"A";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3397";"Cytochrome P450 2C9";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3352711";"1";"Scientific Literature";"ACS Med. Chem. Lett.";"2014";"None";""
"CHEMBL295416";"PIRINIXIC ACID";"0";"323.81";"0";"3.67";"PIRINIXIC ACID";"Cc1cccc(Nc2cc(Cl)nc(SCC(=O)O)n2)c1C";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"False";"CHEMBL1909135";"DRUGMATRIX: CYP450, 2C9 enzyme inhibition (substrate: 3-Cyano-7-ethoxycoumarin)";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"BTI-TN-5B1-4";"None";"";"";"";"CHEMBL3397";"Cytochrome P450 2C9";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3833782";""
"CHEMBL452";"CLONAZEPAM";"4";"315.72";"0";"3.04";"CLONAZEPAM";"O=C1CN=C(c2ccccc2Cl)c2cc([N+](=O)[O-])ccc2N1";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"False";"CHEMBL1909135";"DRUGMATRIX: CYP450, 2C9 enzyme inhibition (substrate: 3-Cyano-7-ethoxycoumarin)";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"BTI-TN-5B1-4";"None";"";"";"";"CHEMBL3397";"Cytochrome P450 2C9";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3833782";""
"CHEMBL3408957";"";"0";"518.66";"2";"6.36";"58";"CC(C)N1CCC(Oc2ccc(/C=C/c3n[nH]c4cc([C@@H]5C[C@@]56C(=O)Nc5ccccc56)ccc34)cc2)CC1";"IC50";"'='";"2400.0";"nM";"5.62";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL3411389";"Inhibition of CYP2C9 (unknown origin) by fluorescence assay";"A";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3397";"Cytochrome P450 2C9";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3407349";"1";"Scientific Literature";"J. Med. Chem.";"2015";"None";""
"CHEMBL723";"CARVEDILOL";"4";"406.48";"0";"3.74";"CARVEDILOL";"COc1ccccc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"False";"CHEMBL1909135";"DRUGMATRIX: CYP450, 2C9 enzyme inhibition (substrate: 3-Cyano-7-ethoxycoumarin)";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"BTI-TN-5B1-4";"None";"";"";"";"CHEMBL3397";"Cytochrome P450 2C9";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3833782";""
"CHEMBL6437";"MIANSERIN";"4";"264.37";"0";"3.08";"MIANSERIN";"CN1CCN2c3ccccc3Cc3ccccc3C2C1";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"False";"CHEMBL1909135";"DRUGMATRIX: CYP450, 2C9 enzyme inhibition (substrate: 3-Cyano-7-ethoxycoumarin)";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"BTI-TN-5B1-4";"None";"";"";"";"CHEMBL3397";"Cytochrome P450 2C9";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3833782";""
"CHEMBL475764";"";"0";"461.56";"1";"5.64";"4";"Cc1cc(C)c(NC(=O)Nc2cc3ccccc3cc2C(=O)N[C@H](C(=O)O)C(C)(C)C)c(C)c1";"IC50";"'='";"2300.0";"nM";"5.64";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL1034809";"Inhibition of CYP2C9";"A";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL3397";"Cytochrome P450 2C9";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1141021";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2009";"None";""
"CHEMBL482147";"";"0";"461.56";"1";"5.78";"8";"CCCC[C@H](NC(=O)c1cc2ccccc2cc1NC(=O)Nc1c(C)cc(C)cc1C)C(=O)O";"IC50";"'='";"3000.0";"nM";"5.52";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL1034809";"Inhibition of CYP2C9";"A";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL3397";"Cytochrome P450 2C9";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1141021";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2009";"None";""
"CHEMBL473643";"";"0";"477.56";"1";"5.02";"14";"Cc1cc(C)c(NC(=O)Nc2cc3ccccc3cc2C(=O)N[C@@H](COC(C)C)C(=O)O)c(C)c1";"IC50";"'='";"6920.0";"nM";"5.16";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL1034809";"Inhibition of CYP2C9";"A";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL3397";"Cytochrome P450 2C9";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1141021";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2009";"None";""
"CHEMBL1650658";"";"0";"405.48";"0";"4.96";"BDBM50335815";"CS(=O)(=O)Nc1cccc(-c2c(O)ccc3cc(-c4cccc(O)c4)ccc23)c1";"IC50";"'='";"1250.0";"nM";"5.90";"";"221133";"UO_0000065";"14.56";"0.28";"0.94";"6.81";"False";"CHEMBL3707849";"Inhibition Assay: Inhibition assay using P450 CYP enzymes.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3397";"Cytochrome P450 2C9";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638998";"37";"BindingDB Database";"";"2013";"None";""
"CHEMBL1090189";"";"0";"516.55";"2";"5.63";"24";"COc1ccc(-c2nc(COc3cccc(CN(CC(=O)O)C(=O)Oc4ccc(C)cc4)c3)c(C)o2)cc1";"IC50";"'='";"2800.0";"nM";"5.55";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL1110811";"Inhibition of CYP2C9";"A";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL3397";"Cytochrome P450 2C9";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1156340";"1";"Scientific Literature";"J. Med. Chem.";"2010";"None";""
"CHEMBL3359021";"";"0";"419.40";"0";"4.46";"54";"O=C(O)c1cccnc1NC(=O)N1C[C@H]2C[C@@H](c3ccccc3C(F)(F)F)C[C@H]2C1";"IC50";"'='";"27000.0";"nM";"4.57";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL3380639";"Inhibition of CYP2C9 (unknown origin)";"A";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3397";"Cytochrome P450 2C9";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3351344";"1";"Scientific Literature";"J. Med. Chem.";"2014";"None";""
"CHEMBL3394738";"";"0";"425.47";"0";"2.76";"42";"CC(C)n1cc(S(=O)(=O)c2ccc(CNC(=O)c3cc4ccncc4o3)nc2)cn1";"IC50";"'='";"160.0";"nM";"6.80";"";"";"UO_0000065";"";"";"";"";"True";"CHEMBL3396939";"Reversible inhibition of CYP2C9 in human liver microsomes";"A";"BAO_0000019";"assay format";"Homo sapiens";"CHEMBL3559723";"Liver";"None";"None";"";"";"";"CHEMBL3397";"Cytochrome P450 2C9";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3393056";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2015";"None";""
"CHEMBL2387505";"";"0";"403.84";"1";"5.84";"24";"Cc1cccc(-c2ccc3c(c2)[nH]c(=O)c2nc(-c4c(F)cccc4Cl)[nH]c23)c1";"IC50";"'='";"9000.0";"nM";"5.05";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL2389927";"Inhibition of CYP2C9 in human liver microsomes after 10 mins by LC/MS/MS analysis";"A";"BAO_0000251";"microsome format";"Homo sapiens";"CHEMBL3559723";"Liver";"None";"Microsome";"";"";"";"CHEMBL3397";"Cytochrome P450 2C9";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2385013";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2013";"None";""
"CHEMBL473851";"";"0";"505.62";"2";"5.80";"2";"Cc1cc(C)c(NC(=O)Nc2cc3ccccc3cc2C(=O)N[C@H](C(=O)O)[C@@H](C)OC(C)(C)C)c(C)c1";"IC50";"'='";"1000.0";"nM";"6.00";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL1027313";"Inhibition of CYP2C9";"A";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL3397";"Cytochrome P450 2C9";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1136849";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2009";"None";""
"CHEMBL3645527";"";"0";"409.40";"0";"4.61";"BDBM107488";"C[C@@H](c1ccc(OC(F)F)cc1)N1CC[C@](CCO)(c2ccc(F)cc2)OC1=O";"IC50";"'='";"24600.0";"nM";"4.61";"";"226969";"UO_0000065";"11.26";"0.22";"0.00";"7.81";"False";"CHEMBL3705153";"Biological Assay Example 9: The inhibition of recombinant CYP2C9 by compounds of the invention was measured using a commercial kit from Invitrogen (cat #2859).";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3397";"Cytochrome P450 2C9";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638832";"37";"BindingDB Database";"";"2013";"None";""
"CHEMBL841";"LOPERAMIDE";"4";"477.05";"1";"5.09";"LOPERAMIDE";"CN(C)C(=O)C(CCN1CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"False";"CHEMBL1909135";"DRUGMATRIX: CYP450, 2C9 enzyme inhibition (substrate: 3-Cyano-7-ethoxycoumarin)";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"BTI-TN-5B1-4";"None";"";"";"";"CHEMBL3397";"Cytochrome P450 2C9";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3833782";""
"CHEMBL2441340";"";"0";"416.46";"0";"3.19";"6, GSK2656157";"Cc1cccc(CC(=O)N2CCc3c2ccc(-c2cn(C)c4ncnc(N)c24)c3F)n1";"IC50";"'='";"24700.0";"nM";"4.61";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL2444388";"Inhibition of CYP2C9 in human liver microsomes using diclofenac as substrate after 5 to 60 mins by LC-MS/MS analysis";"A";"BAO_0000251";"microsome format";"Homo sapiens";"CHEMBL3559723";"Liver";"None";"Microsome";"";"";"";"CHEMBL3397";"Cytochrome P450 2C9";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2440009";"1";"Scientific Literature";"ACS Med. Chem. Lett.";"2013";"None";""
"CHEMBL235256";"";"0";"395.84";"0";"4.98";"1d";"O=C(CCc1ccc(-c2ccc(O)cc2Cl)cc1)Nc1ccccc1C(=O)O";"IC50";"'<'";"400.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"True";"CHEMBL900201";"Inhibition of CYP2C9 in human liver microsomes";"A";"BAO_0000251";"microsome format";"Homo sapiens";"CHEMBL3559723";"Liver";"None";"Microsome";"";"";"";"CHEMBL3397";"Cytochrome P450 2C9";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1138322";"1";"Scientific Literature";"J. Med. Chem.";"2007";"None";""
"CHEMBL266647";"";"0";"561.60";"2";"5.68";"12b";"CC(C)C[C@H](NC(=O)CCN(C)C)c1cc(Cl)ccc1N1CCN(C(=O)[C@H](C)Cc2ccc(Cl)cc2)CC1";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL901391";"Inhibition of CYP2C9";"A";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL3397";"Cytochrome P450 2C9";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1138325";"1";"Scientific Literature";"J. Med. Chem.";"2007";"None";""
"CHEMBL4591770";"";"0";"315.32";"0";"3.07";"29";"CN(C)C(=O)Cn1ccc2ncc(-c3ccc(F)c(F)c3)cc21";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL4339661";"Inhibition of CYP2C9 in human liver microsomes";"A";"BAO_0000251";"microsome format";"Homo sapiens";"CHEMBL3559723";"Liver";"None";"Microsomes";"";"";"";"CHEMBL3397";"Cytochrome P450 2C9";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4339196";"1";"Scientific Literature";"ACS Med Chem Lett";"2019";"None";""
"CHEMBL2316378";"";"0";"500.56";"1";"3.29";"13c";"COc1ccc(NC(=O)c2ccc(Cn3ccnn3)c3ccccc23)c(C(=O)NCC2CCOCC2)n1";"IC50";"'='";"110.0";"nM";"6.96";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL2320437";"Inhibition of human recombinant CYP2C9 expressed in Escherichia coli cells";"A";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3397";"Cytochrome P450 2C9";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2311293";"1";"Scientific Literature";"J. Med. Chem.";"2013";"None";""
"CHEMBL498026";"";"0";"332.41";"0";"3.45";"28";"Cc1ccccc1CNc1cc(-n2cncn2)cn2c(C)c(C)nc12";"IC50";"'='";"2900.0";"nM";"5.54";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL964393";"Inhibition of CYP2C9";"A";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL3397";"Cytochrome P450 2C9";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1136984";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2009";"None";""
"CHEMBL3287239";"";"0";"442.90";"0";"3.67";"9k";"CC(C)OCCOc1ccc(-c2cnc(COc3ncccc3C(N)=O)nc2)c(Cl)c1";"IC50";"'='";"19000.0";"nM";"4.72";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL3293586";"Inhibition of CYP2C9 (unknown origin)";"A";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3397";"Cytochrome P450 2C9";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3286119";"1";"Scientific Literature";"ACS Med. Chem. Lett.";"2014";"None";""
"CHEMBL4463477";"";"0";"378.52";"0";"2.45";"16";"CNC(=O)C(=O)NCCCC/C=C\CCCCCCCCCc1nnn[nH]1";"IC50";"'='";"5400.0";"nM";"5.27";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL4416917";"Inhibition of human CYP2C9 by fluorescence method";"A";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3397";"Cytochrome P450 2C9";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4414645";"1";"Scientific Literature";"J Med Chem";"2019";"None";""
"CHEMBL401930";"";"0";"479.97";"0";"3.86";"3, BMS-536924";"Cc1cc(N2CCOCC2)cc2[nH]c(-c3c(NC[C@@H](O)c4cccc(Cl)c4)cc[nH]c3=O)nc12";"IC50";"'='";"1200.0";"nM";"5.92";"";"";"UO_0000065";"";"";"";"";"True";"CHEMBL880641";"Concentration required to inhibit cytochrome P450 isozyme CYP2C9 in vitro by 50%";"A";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3397";"Cytochrome P450 2C9";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1143653";"1";"Scientific Literature";"J. Med. Chem.";"2005";"None";""
"CHEMBL17289";"CHS-828";"1";"371.87";"0";"4.21";"7; GMX1778";"N#CN/C(=N\CCCCCCOc1ccc(Cl)cc1)Nc1ccncc1";"IC50";"'='";"120.0";"nM";"6.92";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL3867191";"Reversible inhibition of CYP2C9 in human liver microsomes using (S)-warfarin as substrate in presence of NADPH by LC-MS/MS analysis";"A";"BAO_0000221";"tissue-based format";"Homo sapiens";"CHEMBL3559723";"Liver";"None";"None";"";"";"";"CHEMBL3397";"Cytochrome P450 2C9";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3865840";"1";"Scientific Literature";"J Med Chem";"2016";"None";""
