"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties"
"CHEMBL2393274";"";"0";"357.39";"0";"1.35";"S26";"OCCN1CCN(c2nc(Nc3ccc(F)cc3)c3cn[nH]c3n2)CC1";"IC50";"'='";"494.0";"nM";"6.31";"";"";"UO_0000065";"17.65";"0.33";"4.96";"6.77";"False";"CHEMBL2396138";"Displacement of [3H]-mesulergine from human recombinant 5HT-2C receptor expressed in CHOK1 cell membranes after 30 mins";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL225";"Serotonin 2c (5-HT2c) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2390866";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2013";"CHEMBL3307512";""
"CHEMBL403";"SULBACTAM";"4";"233.25";"0";"-0.79";"SULBACTAM";"CC1(C)[C@H](C(=O)O)N2C(=O)C[C@H]2S1(=O)=O";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"False";"CHEMBL1909105";"DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT2C radioligand binding (ligand: [3H] Mesulergine)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"CHO-K1";"Membrane";"";"";"";"CHEMBL225";"Serotonin 2c (5-HT2c) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307512";""
"CHEMBL369997";"";"0";"313.47";"0";"4.86";"4y";"CCCC(C(=O)c1ccc(-c2cccs2)cc1)N1CCCC1";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL859252";"Inhibitory activity against 5HT1C";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL225";"Serotonin 2c (5-HT2c) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1138144";"1";"Scientific Literature";"J. Med. Chem.";"2006";"None";""
"CHEMBL470432";"";"0";"343.50";"0";"4.36";"34d";"CCCN1CCC(COc2nc3scc(C)c3n3cccc23)CC1";"IC50";"'='";"72.44";"nM";"7.14";"";"";"UO_0000065";"20.79";"0.41";"2.78";"23.98";"False";"CHEMBL964022";"Displacement of [3H]mesulergine from human recombinant 5HT2C receptor";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL225";"Serotonin 2c (5-HT2c) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1153939";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2009";"None";""
"CHEMBL3215618";"";"0";"564.58";"0";"4.83";"87";"CCCc1nc(C(=O)NCCCN2CCN(c3cccc(C)c3C)CC2)c(C)n1-c1ccc(F)cc1.Cl.Cl";"IC50";"'='";"68.0";"nM";"7.17";"";"";"UO_0000065";"14.58";"0.27";"2.34";"13.42";"False";"CHEMBL1827734";"Displacement of [3H]mesulergine from human recombinant 5-HT2C receptor expressed in CHO-K1 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL225";"Serotonin 2c (5-HT2c) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1821711";"1";"Scientific Literature";"J. Med. Chem.";"2011";"CHEMBL3307512";""
"CHEMBL574403";"";"0";"449.95";"0";"2.05";"40";"O=S(=O)(Nc1ccc2c(c1)/C(=N/NC1=NCCN1)CC2)c1c(Cl)nc2sccn12";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL1041214";"Inhibition of human 5HT2C receptor";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL225";"Serotonin 2c (5-HT2c) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1155221";"1";"Scientific Literature";"J. Med. Chem.";"2009";"None";""
"CHEMBL3216293";"";"0";"706.37";"1";"4.36";"116";"CCCc1nc(C(=O)NCC(O)CN2CCN(c3cccc(Cl)c3Cl)CC2)c(C)n1-c1ccc(OC)cc1.Cl.Cl.Cl.Cl";"IC50";"'='";"544.0";"nM";"6.26";"";"";"UO_0000065";"11.18";"0.23";"1.90";"7.56";"False";"CHEMBL1827734";"Displacement of [3H]mesulergine from human recombinant 5-HT2C receptor expressed in CHO-K1 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL225";"Serotonin 2c (5-HT2c) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1821711";"1";"Scientific Literature";"J. Med. Chem.";"2011";"CHEMBL3307512";""
"CHEMBL565745";"";"0";"335.82";"0";"2.48";"10k";"NCCn1cc(S(=O)(=O)c2cccc(Cl)c2)c2cccnc21";"IC50";"'='";"44.0";"nM";"7.36";"";"";"UO_0000065";"21.91";"0.46";"4.88";"9.43";"False";"CHEMBL1049083";"Displacement of [3H]5-HT from human cloned 5HT2C receptor expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL225";"Serotonin 2c (5-HT2c) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1155250";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2009";"CHEMBL3308072";""
"CHEMBL1080215";"";"0";"436.99";"0";"4.59";"15";"Cc1[nH]c(-c2ccccc2)cc1C(=O)NCCCN1CCN(c2cccc(Cl)c2)CC1";"IC50";"'='";"280.0";"nM";"6.55";"";"";"UO_0000065";"15.00";"0.29";"1.96";"12.76";"False";"CHEMBL1100587";"Displacement of [3H]mesulergine from human recombinant 5-HT2C receptor expressed in CHO-K1 cells after 60 mins by rapid filtration assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL225";"Serotonin 2c (5-HT2c) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1154983";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2010";"CHEMBL3307512";""
"CHEMBL1080726";"";"0";"451.01";"0";"4.60";"16";"Cc1c(C(=O)NCCCN2CCN(c3cccc(Cl)c3)CC2)cc(-c2ccccc2)n1C";"IC50";"'='";"160.0";"nM";"6.80";"";"";"UO_0000065";"15.07";"0.29";"2.20";"16.78";"False";"CHEMBL1100587";"Displacement of [3H]mesulergine from human recombinant 5-HT2C receptor expressed in CHO-K1 cells after 60 mins by rapid filtration assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL225";"Serotonin 2c (5-HT2c) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1154983";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2010";"CHEMBL3307512";""
"CHEMBL2393235";"";"0";"368.91";"0";"-0.25";"6f";"CN1CCN(c2nc3c(c(N4CCOCC4)n2)CCNCC3)CC1.Cl";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL2396138";"Displacement of [3H]-mesulergine from human recombinant 5HT-2C receptor expressed in CHOK1 cell membranes after 30 mins";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL225";"Serotonin 2c (5-HT2c) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2390866";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2013";"CHEMBL3307512";""
"CHEMBL2393231";"";"0";"312.85";"0";"-0.04";"6b";"CNc1nc(N2CCN(C)CC2)nc2c1CCNCC2.Cl";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL2396138";"Displacement of [3H]-mesulergine from human recombinant 5HT-2C receptor expressed in CHOK1 cell membranes after 30 mins";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL225";"Serotonin 2c (5-HT2c) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2390866";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2013";"CHEMBL3307512";""
"CHEMBL2393238";"";"0";"379.89";"0";"1.09";"6i";"CN1CCN(c2nc3c(c(OCc4ccco4)n2)CCNCC3)CC1.Cl";"IC50";"'='";"1262.0";"nM";"5.90";"";"";"UO_0000065";"17.18";"0.32";"4.81";"8.85";"False";"CHEMBL2396138";"Displacement of [3H]-mesulergine from human recombinant 5HT-2C receptor expressed in CHOK1 cell membranes after 30 mins";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL225";"Serotonin 2c (5-HT2c) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2390866";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2013";"CHEMBL3307512";""
"CHEMBL788";"IDOXURIDINE";"4";"354.10";"0";"-1.22";"IDOXURIDINE";"O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1I";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"False";"CHEMBL1909105";"DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT2C radioligand binding (ligand: [3H] Mesulergine)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"CHO-K1";"Membrane";"";"";"";"CHEMBL225";"Serotonin 2c (5-HT2c) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307512";""
"CHEMBL108545";"METHYL SALICYLATE";"4";"152.15";"0";"1.18";"METHYL SALICYLATE";"COC(=O)c1ccccc1O";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"False";"CHEMBL1909105";"DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT2C radioligand binding (ligand: [3H] Mesulergine)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"CHO-K1";"Membrane";"";"";"";"CHEMBL225";"Serotonin 2c (5-HT2c) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307512";""
"CHEMBL184";"ACYCLOVIR";"4";"225.21";"0";"-0.92";"ACYCLOVIR";"Nc1nc(O)c2ncn(COCCO)c2n1";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"False";"CHEMBL1909105";"DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT2C radioligand binding (ligand: [3H] Mesulergine)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"CHO-K1";"Membrane";"";"";"";"CHEMBL225";"Serotonin 2c (5-HT2c) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307512";""
"CHEMBL583777";"";"0";"314.37";"0";"3.09";"S17";"CCN(CC)c1nc(Nc2ccc(F)cc2)c2cnn(C)c2n1";"IC50";"'='";"3306.0";"nM";"5.48";"";"";"UO_0000065";"17.43";"0.33";"2.39";"9.31";"False";"CHEMBL1040387";"Displacement of [3H]Mesulergine from human recombinant serotonin 5-HT2C expressed in CHO-K1 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL225";"Serotonin 2c (5-HT2c) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1154058";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2009";"CHEMBL3307512";""
"CHEMBL422931";"";"0";"417.39";"1";"5.56";"2";"FC(F)(F)c1cc(COCC2(c3ccccc3)CCNCC2)cc(C(F)(F)F)c1";"IC50";"'>'";"1000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL2351251";"Inhibition of 5HT2C receptor (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL225";"Serotonin 2c (5-HT2c) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2346641";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2013";"None";""
"CHEMBL1201237";"LEVOBUNOLOL";"4";"291.39";"0";"2.33";"LEVOBUNOLOL";"CC(C)(C)NC[C@H](O)COc1cccc2c1CCCC2=O";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"False";"CHEMBL1909105";"DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT2C radioligand binding (ligand: [3H] Mesulergine)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"CHO-K1";"Membrane";"";"";"";"CHEMBL225";"Serotonin 2c (5-HT2c) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307512";""
"CHEMBL1009";"LEVODOPA";"4";"197.19";"0";"0.05";"LEVODOPA";"N[C@@H](Cc1ccc(O)c(O)c1)C(=O)O";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"False";"CHEMBL1909105";"DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT2C radioligand binding (ligand: [3H] Mesulergine)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"CHO-K1";"Membrane";"";"";"";"CHEMBL225";"Serotonin 2c (5-HT2c) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307512";""
"CHEMBL2221249";"COLISTIN";"4";"2296.97";"None";"None";"COLISTIN";"CC(C)CCCCC(=O)N[C@@H](CCN)C(=O)N[C@@H](CN[C@@H](CCN)C(=O)N[C@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCN)NC(=O)[C@H](CCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CCN)NC1=O)[C@@H](C)O.CCC(C)CCCCC(=O)N[C@@H](CCN)C(=O)N[C@@H](CN[C@@H](CCN)C(=O)N[C@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCN)NC(=O)[C@H](CCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CCN)NC1=O)[C@@H](C)O";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"False";"CHEMBL1909105";"DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT2C radioligand binding (ligand: [3H] Mesulergine)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"CHO-K1";"Membrane";"";"";"";"CHEMBL225";"Serotonin 2c (5-HT2c) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307512";""
"CHEMBL1108";"DROPERIDOL";"4";"379.44";"0";"3.68";"DROPERIDOL";"O=C(CCCN1CC=C(n2c(=O)[nH]c3ccccc32)CC1)c1ccc(F)cc1";"IC50";"'='";"454.0";"nM";"6.34";"";"";"UO_0000065";"16.72";"0.31";"2.66";"10.92";"False";"CHEMBL1909105";"DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT2C radioligand binding (ligand: [3H] Mesulergine)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"CHO-K1";"Membrane";"";"";"";"CHEMBL225";"Serotonin 2c (5-HT2c) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307512";""
"CHEMBL1601669";"ALFACALCIDOL";"4";"400.65";"1";"6.59";"ALFACALCIDOL";"C=C1/C(=C\C=C2/CCC[C@@]3(C)[C@H]2CC[C@@H]3[C@H](C)CCCC(C)C)C[C@@H](O)C[C@@H]1O";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"False";"CHEMBL1909105";"DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT2C radioligand binding (ligand: [3H] Mesulergine)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"CHO-K1";"Membrane";"";"";"";"CHEMBL225";"Serotonin 2c (5-HT2c) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307512";""
"CHEMBL23";"DILTIAZEM";"4";"414.53";"0";"3.37";"diltiazem";"COc1ccc([C@@H]2Sc3ccccc3N(CCN(C)C)C(=O)[C@@H]2OC(C)=O)cc1";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"False";"CHEMBL1909105";"DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT2C radioligand binding (ligand: [3H] Mesulergine)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"CHO-K1";"Membrane";"";"";"";"CHEMBL225";"Serotonin 2c (5-HT2c) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307512";""
